	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	2014 05 30	01:15:00	30	59.745112	17.670177		3D	17	2.8	4	0	7	12	14	625	01000010	0	00000001	00000000
	2014 05 30	01:30:00	30	59.744887	17.670363		3D	66	2.8	4	0	10	5	12	624	01000010	0	00000001	00000000
	2014 05 30	01:45:00	30	59.744650	17.669708		3D	28	3.2	4	0	10	6	12	624	01000010	0	00000001	00000000
	2014 05 30	02:00:00	30	59.744362	17.669072		3D	25	4.1	4	0	3	6	12	625	01000010	0	00000001	00000000
	2014 05 30	02:15:00	30	59.743607	17.667070		3D	27	6.5	4	0	8	9	12	624	01000010	0	00000001	00000000
	2014 05 30	02:30:00	43	59.743688	17.667837		3D	34	0.9	8	0	10	9	11	624	01000010	0	00000001	00000000
	2014 05 30	02:45:00	30	59.743862	17.667508		3D	35	1.0	7	0	8	4	12	624	01000010	0	00000001	00000000
	2014 05 30	03:00:00	30	59.743905	17.667475		3D	37	1.1	6	0	0	0	13	625	01000010	0	00000001	00000000
	2014 05 30	03:15:00	30	59.743978	17.667428		3D	39	1.1	6	0	0	0	14	625	01000010	0	00000001	00000000
	2014 05 30	03:30:00	30	59.743938	17.667477		3D	33	1.0	6	0	0	0	15	625	01000010	0	00000001	00000000
	2014 05 30	03:45:00	35	59.743943	17.667705		3D	47	1.9	4	0	5	7	13	624	01000010	0	00000001	00000000
	2014 05 30	04:00:00	30	59.744142	17.667875		3D	40	1.9	4	0	3	3	13	625	01000010	0	00000001	00000000
	2014 05 30	04:15:00	30	59.744302	17.667360		3D	38	1.9	4	0	4	2	13	625	01000010	0	00000001	00000000
	2014 05 30	04:30:00	42	59.744600	17.666142		3D	13	2.0	5	0	8	7	13	624	01000010	0	00000001	00000000
	2014 05 30	04:45:00	30	59.743777	17.667353		3D	37	2.0	5	0	5	8	13	625	01000010	0	00000001	00000000
	2014 05 30	05:00:00	30	59.743373	17.668143		3D	43	2.1	5	0	2	9	12	624	01000010	0	00000001	00000000
	2014 05 30	05:15:00	30	59.744030	17.668255		3D	51	2.3	5	0	2	6	12	624	01000010	0	00000001	00000000
	2014 05 30	05:30:00	30	59.744098	17.667925		3D	32	4.2	4	0	5	5	14	625	01000010	0	00000001	00000000
	2014 05 30	05:45:00	30	59.744243	17.667645		3D	18	3.8	4	0	7	6	13	624	01000010	0	00000001	00000000
	2014 05 30	06:00:00	30	59.744577	17.666522		3D	26	2.6	4	0	6	6	12	624	01000010	0	00000001	00000000
	2014 05 30	06:15:00	30	59.744210	17.668733		3D	24	2.3	4	0	4	2	12	624	01000010	0	00000001	00000000
	2014 05 30	06:30:00	30	59.744533	17.669663		3D	28	2.3	4	0	4	6	13	624	01000010	0	00000001	00000000
	2014 05 30	06:45:00	42	59.745023	17.669628		3D	19	2.9	4	0	15	9	12	624	01000010	0	00000001	00000000
	2014 05 30	07:00:00	30	59.745753	17.670363		3D	8	3.2	4	0	6	11	13	624	01000010	0	00000001	00000000
	2014 05 30	07:15:00	42	59.745507	17.671203		3D	30	1.8	5	0	13	7	13	624	01000010	0	00000001	00000000
	2014 05 30	07:30:00	30	59.744528	17.668578		3D	23	1.8	5	0	10	7	12	624	01000010	0	00000001	00000000
	2014 05 30	07:45:00	30	59.745558	17.670593		3D	29	2.0	4	0	7	3	12	624	01000010	0	00000001	00000000
	2014 05 30	08:00:00	30	59.744983	17.669987		3D	33	2.1	4	0	5	6	12	624	01000010	0	00000001	00000000
	2014 05 30	08:15:00	40	59.745197	17.670888		3D	19	2.8	5	0	12	9	12	624	01000010	0	00000001	00000000
	2014 05 30	08:30:00	30	59.745510	17.670870		3D	6	2.6	4	0	0	0	12	624	01000010	0	00000001	00000000
	2014 05 30	08:45:00	30	59.745457	17.670945		3D	13	6.0	4	0	0	0	13	624	01000010	0	00000001	00000000
	2014 05 30	09:00:00	30	59.745388	17.670935		3D	23	3.4	4	0	0	2	13	624	01000010	0	00000001	00000000
	2014 05 30	09:15:00	42	59.745358	17.671000		3D	22	1.1	6	0	0	0	13	624	01000010	0	00000001	00000000
	2014 05 30	09:30:00	30	59.745343	17.670857		3D	34	0.9	7	0	1	1	13	624	01000010	0	00000001	00000000
	2014 05 30	09:45:00	30	59.744728	17.670163		3D	28	1.0	6	0	6	7	12	624	01000010	0	00000001	00000000
	2014 05 30	10:00:00	30	59.744442	17.669813		3D	28	1.3	5	0	10	4	12	624	01000010	0	00000001	00000000
	2014 05 30	10:15:00	30	59.744222	17.668015		3D	24	1.6	4	0	5	4	12	624	01000010	0	00000001	00000000
	2014 05 30	10:30:00	30	59.744193	17.667405		3D	22	1.4	4	0	3	3	13	624	01000010	0	00000001	00000000
	2014 05 30	10:45:00	66	59.744115	17.666952		3D	15	1.1	6	0	12	19	13	621	01000010	0	00000001	00000000
	2014 05 30	11:00:00	30	59.743487	17.667755		3D	27	1.0	6	0	8	5	13	624	01000010	0	00000001	00000000
	2014 05 30	11:15:00	30	59.743425	17.667880		3D	15	1.2	5	0	9	0	13	625	01000010	0	00000001	00000000
	2014 05 30	11:30:00	30	59.743440	17.667838		3D	27	0.9	6	0	8	4	12	624	01000010	0	00000001	00000000
	2014 05 30	11:45:00	30	59.744558	17.669607		3D	32	0.9	6	0	9	5	12	624	01000010	0	00000001	00000000
	2014 05 30	12:00:00	30	59.744665	17.669365		3D	111	1.1	5	0	6	5	12	624	01000010	0	00000001	00000000
	2014 05 30	12:15:00	42	59.744792	17.669908		3D	30	1.1	5	0	14	10	12	624	01000010	0	00000001	00000000
	2014 05 30	12:30:00	30	59.744777	17.669775		3D	30	1.1	5	0	6	8	12	624	01000010	0	00000001	00000000
	2014 05 30	12:45:00	30	59.744777	17.669737		3D	34	1.3	4	0	4	0	13	624	01000010	0	00000001	00000000
	2014 05 30	13:00:00	30	59.744977	17.670047		3D	51	1.3	4	0	2	0	13	624	01000010	0	00000001	00000000
	2014 05 30	13:15:00	42	59.745002	17.669870		3D	48	1.4	5	0	8	9	14	624	01000010	0	00000001	00000000
	2014 05 30	13:30:00	30	59.745387	17.669595		3D	40	1.4	5	0	3	5	14	625	01000010	0	00000001	00000000
	2014 05 30	13:45:00	30	59.745287	17.669510		3D	45	1.3	5	0	7	5	14	625	01000010	0	00000001	00000000
	2014 05 30	14:00:00	30	59.744325	17.669575		3D	38	1.3	5	0	1	2	14	625	01000010	0	00000001	00000000
	2014 05 30	14:15:00	30	59.744498	17.669790		3D	-9	9.1	4	0	9	4	14	624	01000010	0	00000001	00000000
	2014 05 30	14:30:00	30	59.744195	17.668252		3D	-11	2.2	4	0	8	6	13	624	01000010	0	00000001	00000000
	2014 05 30	14:45:00	30	59.744420	17.667578		3D	3	2.0	4	0	1	0	13	624	01000010	0	00000001	00000000
	2014 05 30	15:00:00	30	59.744143	17.667572		3D	16	2.0	4	0	0	0	15	624	01000010	0	00000001	00000000
	2014 05 30	15:15:00	43	59.744193	17.667438		3D	17	1.1	8	0	0	0	15	624	01000010	0	00000001	00000000
	2014 05 30	15:30:00	30	59.744225	17.667432		3D	25	1.1	8	0	0	0	15	625	01000010	0	00000001	00000000
	2014 05 30	15:45:00	30	59.744190	17.667400		3D	22	1.2	7	0	1	0	15	625	01000010	0	00000001	00000000
	2014 05 30	16:00:00	30	59.744545	17.666215		3D	22	1.3	6	0	5	9	14	625	01000010	0	00000001	00000000
	2014 05 30	16:15:00	30	59.743610	17.667933		3D	25	1.3	6	0	2	7	14	625	01000010	0	00000001	00000000
	2014 05 30	16:30:00	30	59.743927	17.668925		3D	24	1.2	6	0	6	7	12	625	01000010	0	00000001	00000000
	2014 05 30	16:45:00	30	59.744705	17.669700		3D	23	1.3	6	0	9	8	13	625	01000010	0	00000001	00000000
	2014 05 30	17:00:00	30	59.745138	17.669943		3D	33	1.4	5	0	2	5	12	624	01000010	0	00000001	00000000
	2014 05 30	17:15:00	30	59.745175	17.671182		3D	36	1.3	5	0	8	3	12	624	01000010	0	00000001	00000000
	2014 05 30	17:30:00	38	59.745270	17.670960		3D	46	1.0	5	0	12	11	13	624	01000010	0	00000001	00000000
	2014 05 30	17:45:00	30	59.745545	17.670362		3D	100	1.4	4	0	6	2	13	624	01000010	0	00000001	00000000
	2014 05 30	18:00:00	30	59.745483	17.670290		3D	71	1.4	4	0	6	3	13	625	01000010	0	00000001	00000000
	2014 05 30	18:15:00	78	59.747495	17.669342		3D	-1	1.4	4	0	33	33	13	620	01000010	0	00000001	00000000
	2014 05 30	18:30:00	73	59.746507	17.669268		3D	62	1.7	4	0	38	23	13	620	01000010	0	00000001	00000000
	2014 05 30	18:45:00	30	59.746113	17.671165		3D	45	2.5	4	0	6	0	13	624	01000010	0	00000001	00000000
	2014 05 30	19:00:00	44	59.744695	17.669760		3D	38	2.4	4	0	9	8	13	623	01000010	0	00000001	00000000
	2014 05 30	19:15:00	30	59.744442	17.669243		3D	38	2.7	4	0	8	5	13	624	01000010	0	00000001	00000000
	2014 05 30	19:30:00	43	59.744505	17.668118		3D	41	2.4	6	0	15	14	12	624	01000010	0	00000001	00000000
	2014 05 30	19:45:00	30	59.744248	17.667433		3D	35	2.2	6	0	2	1	13	624	01000010	0	00000001	00000000
	2014 05 30	20:00:00	30	59.744227	17.667402		3D	35	2.0	5	0	0	0	14	624	01000010	0	00000001	00000000
	2014 05 30	20:15:00	30	59.743608	17.667942		3D	4	3.8	4	0	3	5	14	625	01000010	0	00000001	00000000
	2014 05 30	20:30:00	30	59.743463	17.667788		3D	17	1.6	5	0	5	7	13	624	01000010	0	00000001	00000000
	2014 05 30	20:45:00	30	59.744267	17.667430		3D	23	1.6	5	0	1	1	13	625	01000010	0	00000001	00000000
	2014 05 30	21:00:00	30	59.744240	17.667467		3D	20	1.9	5	0	0	0	13	624	01000010	0	00000001	00000000
	2014 05 30	21:15:00	30	59.744528	17.669605		3D	30	1.7	5	0	4	4	13	624	01000010	0	00000001	00000000
	2014 05 30	21:30:00	30	59.744798	17.669645		3D	29	1.8	5	0	6	3	13	624	01000010	0	00000001	00000000
	2014 05 30	21:45:00	30	59.745285	17.670222		3D	30	1.9	5	0	8	7	13	624	01000010	0	00000001	00000000
	2014 05 30	22:00:00	30	59.745405	17.671078		3D	29	2.1	4	0	0	0	12	624	01000010	0	00000001	00000000
	2014 05 30	22:15:00	43	59.745355	17.671107		3D	36	1.0	9	0	0	0	14	624	01000010	0	00000001	00000000
	2014 05 30	22:30:00	30	59.745368	17.671132		3D	41	1.0	9	0	0	0	14	625	01000010	0	00000001	00000000
	2014 05 30	22:45:00	30	59.745337	17.671175		3D	46	0.9	9	0	6	7	14	625	01000010	0	00000001	00000000
	2014 05 30	23:00:00	30	59.745255	17.671195		3D	57	1.1	8	0	0	0	14	625	01000010	0	00000001	00000000
	2014 05 30	23:15:00	30	59.745228	17.671075		3D	46	1.1	8	0	3	6	13	624	01000010	0	00000001	00000000
	2014 05 30	23:30:00	30	59.744698	17.669792		3D	37	1.2	8	0	9	9	13	625	01000010	0	00000001	00000000
	2014 05 30	23:45:00	30	59.743708	17.667435		3D	25	1.4	7	0	4	7	12	624	01000010	0	00000001	00000000
	2014 05 31	00:00:00	30	59.743448	17.667828		3D	32	1.5	7	0	6	3	11	624	01000010	0	00000001	00000000
	2014 05 31	00:15:00	30	59.743817	17.667975		3D	38	1.8	6	0	4	0	11	624	01000010	0	00000001	00000000
	2014 05 31	00:30:00	30	59.744168	17.667623		3D	38	2.1	6	0	0	0	12	624	01000010	0	00000001	00000000
	2014 05 31	00:45:00	30	59.744243	17.667317		3D	18	5.1	5	0	3	2	13	624	01000010	0	00000001	00000000
	2014 05 31	01:00:00	30	59.744147	17.667608		3D	29	4.5	4	0	0	0	14	624	01000010	0	00000001	00000000
	2014 05 31	01:15:00	30	59.744147	17.667553		3D	19	5.8	4	0	0	0	14	624	01000010	0	00000001	00000000
	2014 05 31	01:30:00	30	59.744185	17.667448		3D	26	7.2	4	0	1	0	14	624	01000010	0	00000001	00000000
	2014 05 31	01:45:00	43	59.744088	17.667803		3D	22	1.0	7	0	7	10	14	624	01000010	0	00000001	00000000
	2014 05 31	02:00:00	30	59.744155	17.667925		3D	26	1.0	7	0	4	4	13	624	01000010	0	00000001	00000000
	2014 05 31	02:15:00	30	59.744208	17.667407		3D	31	1.2	6	0	0	0	13	624	01000010	0	00000001	00000000
	2014 05 31	02:30:00	30	59.744008	17.667502		3D	46	1.2	6	0	5	3	14	624	01000010	0	00000001	00000000
	2014 05 31	02:45:00	30	59.744030	17.668142		3D	50	1.3	5	0	5	8	13	624	01000010	0	00000001	00000000
	2014 05 31	03:00:00	30	59.744730	17.669447		3D	44	1.3	5	0	4	6	12	624	01000010	0	00000001	00000000
	2014 05 31	03:15:00	30	59.745403	17.670693		3D	41	1.2	5	0	6	4	13	624	01000010	0	00000001	00000000
	2014 05 31	03:30:00	30	59.745585	17.670753		3D	50	1.2	5	0	7	4	12	624	01000010	0	00000001	00000000
	2014 05 31	03:45:00	87	59.745523	17.669853		3D	58	1.1	7	0	32	23	12	620	01000010	0	00000001	00000000
	2014 05 31	04:00:00	30	59.747557	17.669808		3D	67	1.2	6	0	7	6	11	624	01000010	0	00000001	00000000
	2014 05 31	04:15:00	30	59.745292	17.670637		3D	40	2.3	5	0	7	6	12	624	01000010	0	00000001	00000000
	2014 05 31	04:30:00	30	59.744450	17.669842		3D	47	2.0	5	0	4	7	12	624	01000010	0	00000001	00000000
	2014 05 31	04:45:00	30	59.744432	17.667398		3D	36	1.8	5	0	7	7	12	624	01000010	0	00000001	00000000
	2014 05 31	05:00:00	30	59.744473	17.666582		3D	35	1.8	5	0	8	5	13	624	01000010	0	00000001	00000000
	2014 05 31	05:15:00	30	59.743828	17.667263		3D	29	3.2	4	0	2	0	13	624	01000010	0	00000001	00000000
	2014 05 31	05:30:00	30	59.743895	17.667235		3D	23	3.7	4	0	0	0	13	624	01000010	0	00000001	00000000
	2014 05 31	05:45:00	39	59.743943	17.667147		3D	23	0.9	10	0	2	4	14	624	01000010	0	00000001	00000000
	2014 05 31	06:00:00	30	59.743928	17.667130		3D	26	0.9	10	0	0	0	14	625	01000010	0	00000001	00000000
	2014 05 31	06:15:00	30	59.743927	17.667127		3D	27	0.9	10	0	4	4	14	625	01000010	0	00000001	00000000
	2014 05 31	06:30:00	30	59.743957	17.667113		3D	29	1.0	9	0	0	0	14	625	01000010	0	00000001	00000000
	2014 05 31	06:45:00	30	59.743870	17.667203		3D	25	1.1	8	0	2	5	14	624	01000010	0	00000001	00000000
	2014 05 31	07:00:00	30	59.743532	17.667820		3D	33	1.1	8	0	3	3	14	625	01000010	0	00000001	00000000
	2014 05 31	07:15:00	30	59.743452	17.668105		3D	29	1.2	7	0	2	6	14	625	01000010	0	00000001	00000000
	2014 05 31	07:30:00	30	59.743862	17.668397		3D	20	2.0	5	0	7	2	14	625	01000010	0	00000001	00000000
	2014 05 31	07:45:00	30	59.744207	17.667872		3D	28	1.8	6	0	7	4	15	625	01000010	0	00000001	00000000
	2014 05 31	08:00:00	30	59.744378	17.667265		3D	10	2.2	5	0	0	0	15	625	01000010	0	00000001	00000000
	2014 05 31	08:15:00	30	59.744395	17.667198		3D	12	2.3	5	0	0	0	16	625	01000010	0	00000001	00000000
	2014 05 31	08:30:00	34	59.744268	17.667110		3D	22	1.2	6	0	2	5	17	624	01000010	0	00000001	00000000
	2014 05 31	08:45:00	30	59.744550	17.666220		3D	29	1.1	7	0	4	8	17	625	01000010	0	00000001	00000000
	2014 05 31	09:00:00	30	59.743473	17.667768		3D	28	1.1	7	0	10	8	16	625	01000010	0	00000001	00000000
	2014 05 31	09:15:00	30	59.743680	17.667793		3D	26	1.0	7	0	9	8	16	625	01000010	0	00000001	00000000
	2014 05 31	09:30:00	30	59.743680	17.667878		3D	22	1.6	6	0	0	0	18	625	01000010	0	00000001	00000000
	2014 05 31	09:45:00	30	59.743592	17.667757		3D	6	1.8	5	0	0	0	18	625	01000010	0	00000001	00000000
	2014 05 31	10:00:00	43	59.743653	17.667797		3D	17	1.0	8	0	0	0	26	625	01000010	0	00000001	00000000
	2014 05 31	10:15:00	30	59.743727	17.667955		3D	31	1.0	8	0	0	0	29	627	01000010	0	00000001	00000000
	2014 05 31	10:30:00	40	59.743535	17.667888		3D	-23	0.8	10	0	0	0	21	626	01000010	0	00000001	00000000
	2014 05 31	10:45:00	30	59.743605	17.667918		3D	20	0.8	9	0	4	6	18	627	01000010	0	00000001	00000000
	2014 05 31	11:00:00	30	59.743898	17.667717		3D	26	0.8	9	0	4	3	19	627	01000010	0	00000001	00000000
	2014 05 31	11:15:00	30	59.743815	17.667988		3D	29	0.8	9	0	8	4	18	626	01000010	0	00000001	00000000
	2014 05 31	11:30:00	30	59.743965	17.669002		3D	21	0.8	9	0	5	4	18	627	01000010	0	00000001	00000000
	2014 05 31	11:45:00	30	59.744527	17.669748		3D	21	0.8	8	0	4	7	19	626	01000010	0	00000001	00000000
	2014 05 31	12:00:00	30	59.744428	17.670080		3D	30	1.0	7	0	9	7	23	626	01000010	0	00000001	00000000
	2014 05 31	12:15:00	30	59.744437	17.670170		3D	24	1.1	5	0	2	6	22	627	01000010	0	00000001	00000000
	2014 05 31	12:30:00	30	59.744467	17.670045		3D	22	1.1	5	0	0	2	21	627	01000010	0	00000001	00000000
	2014 05 31	12:45:00	30	59.744698	17.669758		3D	54	1.3	4	0	0	0	21	627	01000010	0	00000001	00000000
	2014 05 31	13:00:00	43	59.744585	17.669852		3D	41	2.0	4	0	9	16	21	626	01000010	0	00000001	00000000
	2014 05 31	13:15:00	30	59.744508	17.669917		3D	47	1.7	4	0	3	3	21	627	01000010	0	00000001	00000000
	2014 05 31	13:30:00	30	59.744657	17.669872		3D	37	1.6	4	0	8	5	19	627	01000010	0	00000001	00000000
	2014 05 31	13:45:00	43	59.744318	17.668843		3D	11	1.3	5	0	6	4	21	625	01000010	0	00000001	00000000
	2014 05 31	14:00:00	30	59.744508	17.667697		3D	-5	2.8	4	0	9	7	19	626	01000010	0	00000001	00000000
	2014 05 31	14:15:00	30	59.744785	17.667902		3D	-50	2.3	4	0	0	0	20	626	01000010	0	00000001	00000000
	2014 05 31	14:30:00	43	59.744273	17.667512		3D	11	1.6	6	0	0	0	20	625	01000010	0	00000001	00000000
	2014 05 31	14:45:00	30	59.743738	17.667702		3D	34	1.8	5	0	4	0	19	627	01000010	0	00000001	00000000
	2014 05 31	15:00:00	30	59.743528	17.667907		3D	18	1.7	6	0	8	6	18	627	01000010	0	00000001	00000000
	2014 05 31	15:15:00	30	59.743858	17.668237		3D	14	3.7	5	0	2	0	17	627	01000010	0	00000001	00000000
	2014 05 31	15:30:00	30	59.744180	17.668355		3D	30	3.0	5	0	3	7	17	626	01000010	0	00000001	00000000
	2014 05 31	15:45:00	30	59.744183	17.668428		3D	1	2.4	4	0	1	1	20	627	01000010	0	00000001	00000000
	2014 05 31	16:00:00	73	59.743960	17.668283		3D	9	7.4	4	0	1	0	21	624	01000010	0	00000001	00000000
	2014 05 31	16:15:00	30	59.744178	17.668482		3D	27	1.5	5	0	0	0	22	627	01000010	0	00000001	00000000
	2014 05 31	16:30:00	30	59.744345	17.667775		3D	24	1.4	5	0	7	6	21	627	01000010	0	00000001	00000000
	2014 05 31	16:45:00	30	59.744255	17.668023		3D	27	1.3	5	0	4	6	19	627	01000010	0	00000001	00000000
	2014 05 31	17:00:00	30	59.744377	17.668713		3D	30	1.6	4	0	10	4	18	627	01000010	0	00000001	00000000
	2014 05 31	17:15:00	30	59.744760	17.669568		3D	31	1.5	4	0	5	5	18	627	01000010	0	00000001	00000000
	2014 05 31	17:30:00	43	59.745077	17.670647		3D	41	1.2	5	0	11	15	17	625	01000010	0	00000001	00000000
	2014 05 31	17:45:00	41	59.745688	17.670168		3D	48	2.0	4	0	10	2	17	625	01000010	0	00000001	00000000
	2014 05 31	18:00:00	30	59.747237	17.670607		3D	39	1.1	5	0	0	6	16	626	01000010	0	00000001	00000000
	2014 05 31	18:15:00	38	59.745313	17.670348		3D	25	1.0	6	0	8	2	16	625	01000010	0	00000001	00000000
	2014 05 31	18:30:00	30	59.745272	17.669520		3D	36	1.3	5	0	7	2	16	626	01000010	0	00000001	00000000
	2014 05 31	18:45:00	30	59.745372	17.669363		3D	28	1.6	4	0	4	4	16	626	01000010	0	00000001	00000000
	2014 05 31	19:00:00	32	59.744578	17.670023		3D	33	1.3	5	0	9	7	15	626	01000010	0	00000001	00000000
	2014 05 31	19:15:00	43	59.744793	17.670610		3D	35	1.4	5	0	13	12	15	625	01000010	0	00000001	00000000
	2014 05 31	19:30:00	30	59.745102	17.670297		3D	57	3.0	4	0	8	8	14	625	01000010	0	00000001	00000000
	2014 05 31	19:45:00	48	59.745705	17.671347		3D	53	3.0	4	0	17	11	14	624	01000010	0	00000001	00000000
	2014 05 31	20:00:00	68	59.746947	17.668862		3D	36	1.9	5	0	23	11	14	622	01000010	0	00000001	00000000
	2014 05 31	20:15:00	30	59.747318	17.668505		3D	46	1.9	5	0	6	3	14	625	01000010	0	00000001	00000000
	2014 05 31	20:30:00	30	59.744700	17.669953		3D	26	1.8	5	0	8	7	13	625	01000010	0	00000001	00000000
	2014 05 31	20:45:00	30	59.744517	17.669760		3D	30	1.9	5	0	7	5	12	625	01000010	0	00000001	00000000
	2014 05 31	21:00:00	30	59.745542	17.670882		3D	33	3.4	5	0	7	9	12	625	01000010	0	00000001	00000000
	2014 05 31	21:15:00	30	59.745627	17.671198		3D	29	2.4	5	0	8	3	12	624	01000010	0	00000001	00000000
	2014 05 31	21:30:00	30	59.745638	17.671463		3D	32	2.5	5	0	7	1	12	624	01000010	0	00000001	00000000
	2014 05 31	21:45:00	30	59.747515	17.672473		3D	64	4.7	4	0	6	2	12	624	01000010	0	00000001	00000000
	2014 05 31	22:00:00	31	59.747195	17.673860		3D	94	2.6	4	0	4	0	12	624	01000010	0	00000001	00000000
	2014 05 31	22:15:00	43	59.744895	17.670605		3D	39	1.6	7	0	14	15	11	624	01000010	0	00000001	00000000
	2014 05 31	22:30:00	30	59.744975	17.670318		3D	50	1.7	7	0	7	4	10	624	01000010	0	00000001	00000000
	2014 05 31	22:45:00	30	59.745010	17.670288		3D	51	2.1	6	0	4	9	10	624	01000010	0	00000001	00000000
	2014 05 31	23:00:00	30	59.745077	17.670268		3D	49	2.1	6	0	6	5	10	624	01000010	0	00000001	00000000
	2014 05 31	23:15:00	30	59.745622	17.669148		3D	53	2.1	6	0	7	4	10	624	01000010	0	00000001	00000000
	2014 05 31	23:30:00	30	59.745325	17.669392		3D	59	2.1	6	0	1	3	11	624	01000010	0	00000001	00000000
	2014 05 31	23:45:00	30	59.745730	17.669087		3D	41	2.5	5	0	10	10	11	624	01000010	0	00000001	00000000
	2014 06 01	00:00:00	30	59.746600	17.668063		3D	85	2.6	5	0	9	2	11	624	01000010	0	00000001	00000000
	2014 06 01	00:15:00	43	59.747045	17.667998		3D	41	0.9	9	0	10	5	10	622	01000010	0	00000001	00000000
	2014 06 01	00:30:00	30	59.746465	17.668748		3D	44	1.0	8	0	8	7	11	624	01000010	0	00000001	00000000
	2014 06 01	00:45:00	30	59.745977	17.671137		3D	38	1.3	6	0	6	7	10	624	01000010	0	00000001	00000000
	2014 06 01	01:00:00	30	59.745667	17.671248		3D	33	1.3	6	0	7	6	10	624	01000010	0	00000001	00000000
	2014 06 01	01:15:00	30	59.746025	17.671248		3D	44	1.2	6	0	5	5	10	624	01000010	0	00000001	00000000
	2014 06 01	01:30:00	30	59.746758	17.672170		3D	55	1.2	6	0	6	6	10	624	01000010	0	00000001	00000000
	2014 06 01	01:45:00	30	59.746053	17.671227		3D	42	1.1	6	0	2	0	9	624	01000010	0	00000001	00000000
	2014 06 01	02:00:00	30	59.745802	17.670458		3D	38	1.6	5	0	5	3	9	624	01000010	0	00000001	00000000
	2014 06 01	02:15:00	30	59.746592	17.669583		3D	51	1.6	5	0	3	0	10	624	01000010	0	00000001	00000000
	2014 06 01	02:30:00	30	59.746498	17.673187		3D	49	1.9	4	0	10	4	9	624	01000010	0	00000001	00000000
	2014 06 01	02:45:00	30	59.744728	17.669772		3D	42	1.9	4	0	7	6	9	624	01000010	0	00000001	00000000
	2014 06 01	03:00:00	30	59.744370	17.668908		3D	22	2.0	4	0	0	0	9	623	01000010	0	00000001	00000000
	2014 06 01	03:15:00	30	59.744308	17.669063		3D	34	2.1	4	0	0	0	10	624	01000010	0	00000001	00000000
	2014 06 01	03:30:00	30	59.744250	17.668312		3D	46	2.2	4	0	3	4	11	624	01000010	0	00000001	00000000
	2014 06 01	03:45:00	43	59.744245	17.669003		3D	41	1.2	8	0	5	0	13	622	01000010	0	00000001	00000000
	2014 06 01	04:00:00	30	59.744205	17.669033		3D	36	1.1	7	0	2	2	13	624	01000010	0	00000001	00000000
	2014 06 01	04:15:00	30	59.744182	17.669023		3D	35	1.1	7	0	0	0	15	624	01000010	0	00000001	00000000
	2014 06 01	04:30:00	30	59.744180	17.669078		3D	37	1.7	6	0	0	0	15	625	01000010	0	00000001	00000000
	2014 06 01	04:45:00	30	59.744185	17.669015		3D	34	1.8	6	0	2	3	18	625	01000010	0	00000001	00000000
	2014 06 01	05:00:00	30	59.744203	17.669040		3D	26	1.9	6	0	0	0	17	625	01000010	0	00000001	00000000
	2014 06 01	05:15:00	30	59.744165	17.668987		3D	32	2.0	5	0	0	0	17	625	01000010	0	00000001	00000000
	2014 06 01	05:30:00	30	59.744312	17.668973		3D	23	2.4	5	0	0	0	17	625	01000010	0	00000001	00000000
	2014 06 01	05:45:00	30	59.744345	17.669358		3D	27	6.5	4	0	9	5	17	625	01000010	0	00000001	00000000
	2014 06 01	06:00:00	30	59.744820	17.670475		3D	33	2.5	5	0	6	5	16	625	01000010	0	00000001	00000000
	2014 06 01	06:15:00	32	59.745325	17.671402		3D	31	3.1	5	0	6	6	16	625	01000010	0	00000001	00000000
	2014 06 01	06:30:00	30	59.746133	17.670133		3D	65	3.8	5	0	7	7	16	625	01000010	0	00000001	00000000
	2014 06 01	06:45:00	30	59.745360	17.670840		3D	29	3.6	4	0	0	0	17	625	01000010	0	00000001	00000000
	2014 06 01	07:00:00	43	59.745393	17.670817		3D	25	1.2	9	0	0	0	19	624	01000010	0	00000001	00000000
	2014 06 01	07:15:00	30	59.745382	17.670845		3D	27	1.2	8	0	0	0	20	626	01000010	0	00000001	00000000
	2014 06 01	07:30:00	30	59.745383	17.670765		3D	20	1.2	8	0	2	2	21	626	01000010	0	00000001	00000000
	2014 06 01	07:45:00	30	59.745320	17.670898		3D	26	1.3	7	0	1	2	22	627	01000010	0	00000001	00000000
	2014 06 01	08:00:00	30	59.745357	17.670835		3D	25	1.3	7	0	4	4	22	627	01000010	0	00000001	00000000
	2014 06 01	08:15:00	40	59.745368	17.670678		3D	0	1.6	6	0	0	0	24	626	01000010	0	00000001	00000000
	2014 06 01	08:30:00	58	59.745378	17.670838		3D	33	1.9	6	0	4	0	25	625	01000010	0	00000001	00000000
	2014 06 01	08:45:00	30	59.745100	17.669892		3D	23	2.8	5	0	6	6	24	627	01000010	0	00000001	00000000
	2014 06 01	09:00:00	30	59.744590	17.669572		3D	27	3.2	6	0	4	2	24	627	01000010	0	00000001	00000000
	2014 06 01	09:15:00	30	59.744452	17.669778		3D	34	5.1	5	0	4	2	24	627	01000010	0	00000001	00000000
	2014 06 01	09:30:00	30	59.744767	17.669693		3D	25	6.7	5	0	3	4	24	627	01000010	0	00000001	00000000
	2014 06 01	09:45:00	43	59.744472	17.669863		3D	26	1.1	7	0	0	0	24	626	01000010	0	00000001	00000000
